"","order_date","ship_date","ship_mode","customer_name","segment","country","city","state","postal_code","region","category","sub_category","product_name","sales","quantity","discount","profit","profit_ratio","days_to_ship","revenue"
"127",2017-11-05,2017-11-12,"Standard Class","Troy Staebel","Consumer","United States","Phoenix","Arizona",85023,"west","office supplies","binders","Avery Durable Slant Ring Binders, No Labels",2.388,2,0.7,-1.8308,-77,7,0.7164
"128",2017-11-05,2017-11-12,"Standard Class","Troy Staebel","Consumer","United States","Phoenix","Arizona",85023,"west","office supplies","storage","Trav-L-File Heavy-Duty Shuttle II, Black",243.992,7,0.2,30.499,12,7,195.1936
"129",2016-11-06,2016-11-10,"Second Class","Lindsay Shagiari","Home Office","United States","Los Angeles","California",90004,"west","furniture","chairs","Global Task Chair, Black",81.424,2,0.2,-9.1602,-11,4,65.1392
"130",2016-11-06,2016-11-10,"Second Class","Lindsay Shagiari","Home Office","United States","Los Angeles","California",90004,"west","furniture","furnishings","Eldon Cleatmat Plus Chair Mats for High Pile Carpets",238.56,3,0,26.2416,11,4,238.56
"131",2017-02-02,2017-02-05,"First Class","Dorothy Wardle","Corporate","United States","Columbus","Ohio",43229,"east","technology","phones","Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5",59.97,5,0.4,-11.994,-20,3,35.982
"132",2017-02-02,2017-02-05,"First Class","Dorothy Wardle","Corporate","United States","Columbus","Ohio",43229,"east","office supplies","paper","Xerox 1916",78.304,2,0.2,29.364,38,3,62.6432
"133",2017-02-02,2017-02-05,"First Class","Dorothy Wardle","Corporate","United States","Columbus","Ohio",43229,"east","office supplies","fasteners","Staples",21.456,9,0.2,6.9732,32,3,17.1648
"134",2016-10-13,2016-10-19,"Standard Class","Lena Creighton","Consumer","United States","Roseville","California",95661,"west","office supplies","paper","Xerox 195",20.04,3,0,9.6192,48,6,20.04
"135",2016-10-13,2016-10-19,"Standard Class","Lena Creighton","Consumer","United States","Roseville","California",95661,"west","office supplies","paper","Xerox 1880",35.44,1,0,16.6568,47,6,35.44
"136",2016-10-13,2016-10-19,"Standard Class","Lena Creighton","Consumer","United States","Roseville","California",95661,"west","office supplies","art","Sanford Colorific Colored Pencils, 12/Box",11.52,4,0,3.456,30,6,11.52
"137",2016-10-13,2016-10-19,"Standard Class","Lena Creighton","Consumer","United States","Roseville","California",95661,"west","office supplies","fasteners","Ideal Clamps",4.02,2,0,1.9698,49,6,4.02
"138",2016-10-13,2016-10-19,"Standard Class","Lena Creighton","Consumer","United States","Roseville","California",95661,"west","office supplies","binders","GBC Wire Binding Strips",76.176,3,0.2,26.6616,35,6,60.9408
"139",2016-10-13,2016-10-19,"Standard Class","Lena Creighton","Consumer","United States","Roseville","California",95661,"west","office supplies","supplies","Fiskars Softgrip Scissors",65.88,6,0,18.4464,28,6,65.88
"140",2016-10-13,2016-10-19,"Standard Class","Lena Creighton","Consumer","United States","Roseville","California",95661,"west","furniture","furnishings","Longer-Life Soft White Bulbs",43.12,14,0,20.6976,48,6,43.12
"141",2016-09-05,2016-09-07,"Second Class","Jonathan Doherty","Corporate","United States","Philadelphia","Pennsylvania",19140,"east","furniture","furnishings","Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.8,2,0.2,10.35,12,2,66.24
"142",2017-09-18,2017-09-23,"Standard Class","Sally Hughsby","Corporate","United States","San Francisco","California",94122,"west","office supplies","art","Newell 343",8.82,3,0,2.3814,27,5,8.82
"143",2017-09-18,2017-09-23,"Standard Class","Sally Hughsby","Corporate","United States","San Francisco","California",94122,"west","office supplies","envelopes","Convenience Packs of Business Envelopes",10.86,3,0,5.1042,47,5,10.86
"144",2017-09-18,2017-09-23,"Standard Class","Sally Hughsby","Corporate","United States","San Francisco","California",94122,"west","office supplies","paper","Xerox 1911",143.7,3,0,68.976,48,5,143.7
"145",2017-12-22,2017-12-27,"Standard Class","Sandra Glassco","Consumer","United States","Independence","Missouri",64055,"central","office supplies","appliances","Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators",839.43,3,0,218.2518,26,5,839.43
"146",2015-09-07,2015-09-12,"Standard Class","Helen Andreada","Consumer","United States","Pasadena","California",91104,"west","office supplies","storage","Safco Industrial Wire Shelving",671.93,7,0,20.1579,3,5,671.93
"147",2014-10-22,2014-10-28,"Standard Class","Maureen Gastineau","Home Office","United States","Newark","Ohio",43055,"east","furniture","furnishings","Seth Thomas 14"" Putty-Colored Wall Clock",93.888,4,0.2,12.9096,14,6,75.1104
"148",2016-12-05,2016-12-09,"Standard Class","Justin Ellison","Corporate","United States","Franklin","Wisconsin",53132,"central","technology","phones","Plantronics Cordless Phone Headset with In-line Volume - M214C",384.45,11,0,103.8015,27,4,384.45
"149",2016-12-05,2016-12-09,"Standard Class","Justin Ellison","Corporate","United States","Franklin","Wisconsin",53132,"central","technology","phones","Anker Astro 15000mAh USB Portable Charger",149.97,3,0,5.9988,4,4,149.97
"150",2016-12-05,2016-12-09,"Standard Class","Justin Ellison","Corporate","United States","Franklin","Wisconsin",53132,"central","furniture","chairs","Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,8,0,585.552,30,4,1951.84
"151",2016-12-05,2016-12-09,"Standard Class","Justin Ellison","Corporate","United States","Franklin","Wisconsin",53132,"central","office supplies","binders","GBC Prestige Therm-A-Bind Covers",171.55,5,0,80.6285,47,4,171.55
"152",2016-03-13,2016-03-16,"First Class","Tamara Willingham","Home Office","United States","Scottsdale","Arizona",85254,"west","office supplies","appliances","Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection",157.92,5,0.2,17.766,11,3,126.336
"153",2016-03-13,2016-03-16,"First Class","Tamara Willingham","Home Office","United States","Scottsdale","Arizona",85254,"west","technology","phones","Jabra BIZ 2300 Duo QD Duo Corded Headset",203.184,2,0.2,15.2388,7,3,162.5472
"154",2015-05-31,2015-06-02,"First Class","Stephanie Phelps","Corporate","United States","San Jose","California",95123,"west","office supplies","paper","Southworth 25% Cotton Antique Laid Paper & Envelopes",58.38,7,0,26.271,45,2,58.38
"155",2015-05-31,2015-06-02,"First Class","Stephanie Phelps","Corporate","United States","San Jose","California",95123,"west","office supplies","paper","Xerox 1883",105.52,4,0,48.5392,46,2,105.52
"156",2015-05-31,2015-06-02,"First Class","Stephanie Phelps","Corporate","United States","San Jose","California",95123,"west","office supplies","storage","Tenex Personal Project File with Scoop Front Design, Black",80.88,6,0,21.0288,26,2,80.88
"157",2015-05-28,2015-06-03,"Standard Class","Neil Knudson","Home Office","United States","Seattle","Washington",98105,"west","office supplies","art","Newell 311",6.63,3,0,1.7901,27,6,6.63
"158",2014-03-01,2014-03-06,"Second Class","Dave Brooks","Consumer","United States","Seattle","Washington",98115,"west","furniture","chairs","Global Deluxe High-Back Manager's Chair",457.568,2,0.2,51.4764,11,5,366.0544
"159",2016-11-20,2016-11-24,"Standard Class","Nora Paige","Consumer","United States","Edmond","Oklahoma",73034,"central","office supplies","labels","Avery 519",14.62,2,0,6.8714,47,4,14.62
"160",2016-11-20,2016-11-24,"Standard Class","Nora Paige","Consumer","United States","Edmond","Oklahoma",73034,"central","technology","phones","Avaya 5420 Digital phone",944.93,7,0,236.2325,25,4,944.93
"161",2016-05-11,2016-05-12,"First Class","Ted Trevino","Consumer","United States","Los Angeles","California",90045,"west","office supplies","paper","Xerox 1920",5.98,1,0,2.691,45,1,5.98
"162",2015-12-28,2015-12-31,"Second Class","Eric Murdock","Consumer","United States","Philadelphia","Pennsylvania",19134,"east","technology","accessories","Lenovo 17-Key USB Numeric Keypad",54.384,2,0.2,1.3596,2,3,43.5072
"163",2016-11-16,2016-11-20,"Standard Class","Ruben Dartt","Consumer","United States","Carlsbad","New Mexico",88220,"west","office supplies","envelopes","Staple envelope",28.4,5,0,13.348,47,4,28.4
"164",2016-11-07,2016-11-11,"Standard Class","Max Jones","Consumer","United States","Seattle","Washington",98115,"west","office supplies","binders","Wilson Jones International Size A4 Ring Binders",27.68,2,0.2,9.688,35,4,22.144
"165",2014-09-08,2014-09-12,"Standard Class","Becky Martin","Consumer","United States","San Antonio","Texas",78207,"central","office supplies","art","BIC Brite Liner Highlighters",9.936,3,0.2,2.7324,28,4,7.9488
"166",2014-09-08,2014-09-12,"Standard Class","Becky Martin","Consumer","United States","San Antonio","Texas",78207,"central","technology","machines","Lexmark MX611dhe Monochrome Laser Printer",8159.952,8,0.4,-1359.992,-17,4,4895.9712
"167",2014-09-08,2014-09-12,"Standard Class","Becky Martin","Consumer","United States","San Antonio","Texas",78207,"central","office supplies","storage","Space Solutions HD Industrial Steel Shelving.",275.928,3,0.2,-58.6347,-21,4,220.7424
"168",2014-09-08,2014-09-12,"Standard Class","Becky Martin","Consumer","United States","San Antonio","Texas",78207,"central","furniture","chairs","SAFCO Arco Folding Chair",1740.06,9,0.3,-24.858,-1,4,1218.042
"169",2014-09-08,2014-09-12,"Standard Class","Becky Martin","Consumer","United States","San Antonio","Texas",78207,"central","office supplies","art","Sanford Liquid Accent Highlighters",32.064,6,0.2,6.8136,21,4,25.6512
"170",2014-09-08,2014-09-12,"Standard Class","Becky Martin","Consumer","United States","San Antonio","Texas",78207,"central","office supplies","appliances","Kensington 7 Outlet MasterPiece Power Center",177.98,5,0.8,-453.849,-255,4,35.596
"171",2014-09-08,2014-09-12,"Standard Class","Becky Martin","Consumer","United States","San Antonio","Texas",78207,"central","technology","phones","JBL Micro Wireless Portable Bluetooth Speaker",143.976,3,0.2,8.9985,6,4,115.1808
"172",2014-08-05,2014-08-09,"Standard Class","Chad Sievert","Consumer","United States","Los Angeles","California",90004,"west","office supplies","paper","Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",20.94,3,0,9.8418,47,4,20.94
"173",2014-08-05,2014-08-09,"Standard Class","Chad Sievert","Consumer","United States","Los Angeles","California",90004,"west","office supplies","paper","Xerox 1913",110.96,2,0,53.2608,48,4,110.96
"174",2014-08-05,2014-08-09,"Standard Class","Chad Sievert","Consumer","United States","Los Angeles","California",90004,"west","furniture","chairs","Global Value Steno Chair, Gray",340.144,7,0.2,21.259,6,4,272.1152
"175",2014-09-14,2014-09-19,"Standard Class","Jennifer Braxton","Corporate","United States","Chicago","Illinois",60623,"central","office supplies","appliances","Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center",52.448,2,0.8,-131.12,-250,5,10.4896
"176",2014-09-14,2014-09-19,"Standard Class","Jennifer Braxton","Corporate","United States","Chicago","Illinois",60623,"central","office supplies","labels","Avery 51",20.16,4,0.2,6.552,32,5,16.128
"177",2017-04-21,2017-04-25,"Second Class","Shirley Jackson","Consumer","United States","Houston","Texas",77036,"central","office supplies","appliances","Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.264,4,0.8,-243.16,-250,4,19.4528
"178",2015-11-21,2015-11-23,"Second Class","Joel Eaton","Consumer","United States","Newark","Ohio",43055,"east","furniture","chairs","Padded Folding Chairs, Black, 4/Carton",396.802,7,0.3,-11.3372,-3,2,277.7614
"179",2015-11-21,2015-11-23,"Second Class","Joel Eaton","Consumer","United States","Newark","Ohio",43055,"east","office supplies","supplies","Acme Rosewood Handle Letter Opener",15.88,5,0.2,-3.7715,-24,2,12.704
"180",2015-12-15,2015-12-19,"Standard Class","Jim Kriz","Home Office","United States","New York City","New York",10009,"east","office supplies","art","Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28,1,0,1.4104,43,4,3.28
"181",2014-12-05,2014-12-09,"Second Class","David Kendrick","Corporate","United States","Decatur","Illinois",62521,"central","office supplies","storage","Tenex File Box, Personal Filing Tote with Lid, Black",24.816,2,0.2,1.8612,7,4,19.8528
"182",2014-12-05,2014-12-09,"Second Class","David Kendrick","Corporate","United States","Decatur","Illinois",62521,"central","technology","accessories","Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB",408.744,7,0.2,76.6395,19,4,326.9952
"183",2014-11-19,2014-11-24,"Second Class","Robert Marley","Home Office","United States","Monroe","Louisiana",71203,"south","technology","phones","AT&T TR1909W",503.96,4,0,131.0296,26,5,503.96
"184",2014-11-19,2014-11-24,"Second Class","Robert Marley","Home Office","United States","Monroe","Louisiana",71203,"south","technology","phones","Nokia Lumia 521 (T-Mobile)",149.95,5,0,41.986,28,5,149.95
"185",2014-11-19,2014-11-24,"Second Class","Robert Marley","Home Office","United States","Monroe","Louisiana",71203,"south","technology","accessories","HP Standard 104 key PS/2 Keyboard",29,2,0,7.25,25,5,29
"186",2016-11-28,2016-12-02,"Standard Class","Sally Knutson","Consumer","United States","Fairfield","Connecticut",6824,"east","office supplies","binders","Avery Poly Binder Pockets",7.16,2,0,3.4368,48,4,7.16
"187",2014-08-26,2014-08-30,"Standard Class","Frank Merwin","Home Office","United States","Los Angeles","California",90032,"west","technology","accessories","SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card",176.8,8,0,22.984,13,4,176.8
"188",2016-07-16,2016-07-22,"Standard Class","Alice McCarthy","Corporate","United States","Grand Prairie","Texas",75051,"central","office supplies","storage","Personal Filing Tote with Lid, Black/Gray",37.224,3,0.2,3.7224,10,6,29.7792
"189",2016-07-16,2016-07-22,"Standard Class","Alice McCarthy","Corporate","United States","Grand Prairie","Texas",75051,"central","office supplies","paper","Southworth 25% Cotton Antique Laid Paper & Envelopes",20.016,3,0.2,6.255,31,6,16.0128
"190",2015-10-12,2015-10-14,"First Class","Mark Packer","Home Office","United States","New York City","New York",10035,"east","furniture","bookcases","Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",899.136,4,0.2,112.392,12,2,719.3088
"191",2015-10-12,2015-10-14,"First Class","Mark Packer","Home Office","United States","New York City","New York",10035,"east","technology","phones","I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink",71.76,6,0,20.0928,28,2,71.76
"192",2015-10-12,2015-10-14,"First Class","Mark Packer","Home Office","United States","New York City","New York",10035,"east","office supplies","paper","Xerox 205",51.84,8,0,24.8832,48,2,51.84
"193",2015-10-12,2015-10-14,"First Class","Mark Packer","Home Office","United States","New York City","New York",10035,"east","furniture","bookcases","Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",626.352,3,0.2,46.9764,7,2,501.0816
"194",2015-10-12,2015-10-14,"First Class","Mark Packer","Home Office","United States","New York City","New York",10035,"east","office supplies","art","4009 Highlighters by Sanford",19.9,5,0,6.567,33,2,19.9
"195",2015-10-31,2015-11-06,"Standard Class","Mary Zewe","Corporate","United States","Redlands","California",92374,"west","office supplies","envelopes","Poly String Tie Envelopes",14.28,7,0,6.7116,47,6,14.28
"196",2014-03-21,2014-03-25,"Standard Class","Cassandra Brandow","Consumer","United States","Hamilton","Ohio",45011,"east","office supplies","art","Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,2,0.2,1.2038,16,4,5.9264
"197",2014-03-21,2014-03-25,"Standard Class","Cassandra Brandow","Consumer","United States","Hamilton","Ohio",45011,"east","office supplies","art","Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",6.048,3,0.2,1.5876,26,4,4.8384
"198",2017-11-06,2017-11-13,"Standard Class","Valerie Mitchum","Home Office","United States","Westfield","New Jersey",7090,"east","office supplies","storage","Decoflex Hanging Personal Folder File",46.26,3,0,12.0276,26,7,46.26
"199",2017-07-06,2017-07-13,"Standard Class","Fred Hopkins","Corporate","United States","Philadelphia","Pennsylvania",19120,"east","office supplies","binders","Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2.946,2,0.7,-2.2586,-77,7,0.8838
